month,ecosystem,stack_overflow_tag_anchor,github_repo_group,representative_repo_count,month_index,post_chatgpt,so_dependence_pre,treatment_intensity,active_repos_observed,stackoverflow_questions_month,issues_opened,median_close_days,avg_first_response_hours,backlog_open_end_month,is_synthetic,exposure_bucket,months_since_chatgpt,post_period_label,high_exposure,issues_per_active_repo,backlog_per_active_repo,questions_per_active_repo,avg_first_response_days,log_issues_opened,log_backlog_open_end_month,issue_burden_index,year,calendar_month,quarter,repo_scale,post_trend_months,season_sin,season_cos,lag_issues_opened,lag_backlog_open_end_month,lag_avg_first_response_hours,delta_issues_opened,delta_backlog_open_end_month,delta_avg_first_response_hours,log1p_issues_opened,log1p_backlog_open_end_month,active_repos_z,questions_per_active_repo_z,repo_scale_z
2023-04-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,27,1,0.48,0.48,90,302,57,10.8,15.35,155,1,low,4,post,0,0.6333333333333333,1.7222222222222223,3.3555555555555556,0.6395833333333333,4.060443010546419,5.049856007249537,0.6437020811391896,2023,4,2,4.51085950651685,4,0.8660254037844387,-0.49999999999999983,59.0,152.0,14.37,-2.0,3.0,0.9800000000000004,4.060443010546419,5.049856007249537,-0.9495845604698254,0.6462098674398385,-0.9983564842443519
2023-05-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,28,1,0.48,0.48,96,284,56,9.94,14.88,156,1,low,5,post,0,0.5833333333333334,1.625,2.9583333333333335,0.62,4.04305126783455,5.056245805348308,0.151122335850402,2023,5,2,4.574710978503383,5,0.49999999999999994,-0.8660254037844387,57.0,155.0,15.35,-1.0,1.0,-0.46999999999999886,4.04305126783455,5.056245805348308,-0.6981950594560971,-0.1323600218423033,-0.6819949704299764
2023-06-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,29,1,0.48,0.48,92,277,56,10.18,15.16,155,1,low,6,post,0,0.6086956521739131,1.684782608695652,3.010869565217391,0.6316666666666667,4.04305126783455,5.049856007249537,0.3400871257103007,2023,6,2,4.532599493153256,6,1.2246467991473532e-16,-1.0,56.0,156.0,14.88,0.0,-1.0,0.27999999999999936,4.04305126783455,5.049856007249537,-0.8657880601319159,-0.029387111584556373,-0.8906425213767701
2023-07-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,30,1,0.48,0.48,85,279,52,10.08,14.23,154,1,low,7,post,0,0.611764705882353,1.811764705882353,3.2823529411764705,0.5929166666666666,3.970291913552122,5.043425116919247,0.1487212428426413,2023,7,3,4.454347296253507,7,-0.4999999999999998,-0.8660254037844388,56.0,155.0,15.16,-4.0,-1.0,-0.9299999999999997,3.970291913552122,5.043425116919247,-1.159075811314599,0.5027301017473661,-1.2783545458658288
2023-08-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,31,1,0.48,0.48,92,273,57,9.68,13.65,157,1,low,8,post,0,0.6195652173913043,1.7065217391304348,2.967391304347826,0.56875,4.060443010546419,5.062595033026967,-0.044415753022216,2023,8,3,4.532599493153256,8,-0.8660254037844384,-0.5000000000000004,52.0,154.0,14.23,5.0,3.0,-0.5800000000000001,4.060443010546419,5.062595033026967,-0.8657880601319159,-0.11460607179786422,-0.8906425213767701
2023-09-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,32,1,0.48,0.48,89,260,56,10.15,13.74,159,1,low,9,post,0,0.6292134831460674,1.7865168539325842,2.9213483146067416,0.5725,4.04305126783455,5.075173815233827,0.1758760408104825,2023,9,3,4.499809670330265,9,-1.0,-1.8369701987210297e-16,57.0,157.0,13.65,-1.0,2.0,0.08999999999999986,4.04305126783455,5.075173815233827,-0.9914828106387801,-0.20485199314735095,-1.053104523633735
2023-10-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,33,1,0.48,0.48,87,275,57,10.14,15.43,156,1,low,10,post,0,0.6551724137931034,1.793103448275862,3.160919540229885,0.6429166666666667,4.060443010546419,5.056245805348308,0.514426133566078,2023,10,4,4.477336814478207,10,-0.8660254037844386,0.5000000000000001,56.0,159.0,13.74,1.0,-3.0,1.6899999999999995,4.060443010546419,5.056245805348308,-1.0752793109766896,0.2647162539791892,-1.164449594873265
2023-11-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,34,1,0.48,0.48,88,262,55,9.7,13.52,162,1,low,11,post,0,0.625,1.8409090909090908,2.977272727272727,0.5633333333333334,4.02535169073515,5.093750200806762,0.0146012013979668,2023,11,4,4.48863636973214,11,-0.5000000000000004,0.8660254037844384,57.0,156.0,15.43,-2.0,6.0,-1.9100000000000001,4.02535169073515,5.093750200806762,-1.0333810608077347,-0.09523812629484014,-1.108464285618103
2023-12-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,35,1,0.48,0.48,87,252,57,9.98,13.77,160,1,low,12,post,0,0.6551724137931034,1.839080459770115,2.896551724137931,0.57375,4.060443010546419,5.081404364984463,0.2083729058174272,2023,12,4,4.477336814478207,12,-2.4492935982947064e-16,1.0,55.0,162.0,13.52,2.0,-2.0,0.25,4.060443010546419,5.081404364984463,-1.0752793109766896,-0.2534542052488581,-1.164449594873265
2024-01-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,36,1,0.48,0.48,86,268,56,10.05,14.82,155,1,low,13,post,0,0.6511627906976745,1.802325581395349,3.116279069767442,0.6175,4.04305126783455,5.049856007249537,0.354487873776513,2024,1,1,4.465908118654584,13,0.49999999999999994,0.8660254037844387,57.0,160.0,13.77,-1.0,-5.0,1.0500000000000007,4.04305126783455,5.049856007249537,-1.1171775611456443,0.17721932102561633,-1.221074750084221
2024-02-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,37,1,0.48,0.48,89,256,59,10.76,14.69,157,1,low,14,post,0,0.6629213483146067,1.7640449438202248,2.8764044943820224,0.6120833333333333,4.0943445622221,5.062595033026967,0.6125689048744389,2024,2,1,4.499809670330265,14,0.8660254037844386,0.5000000000000001,56.0,155.0,14.82,3.0,2.0,-0.13000000000000078,4.0943445622221,5.062595033026967,-0.9914828106387801,-0.29294350258133284,-1.053104523633735
2024-03-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,38,1,0.48,0.48,88,253,57,10.29,14.45,155,1,low,15,post,0,0.6477272727272727,1.7613636363636365,2.875,0.6020833333333333,4.060443010546419,5.049856007249537,0.3541626433923269,2024,3,1,4.48863636973214,15,1.0,6.123233995736766e-17,59.0,157.0,14.69,-2.0,-2.0,-0.2400000000000002,4.060443010546419,5.049856007249537,-1.0333810608077347,-0.2956963622511446,-1.108464285618103
2024-04-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,39,1,0.48,0.48,91,267,59,9.58,13.92,161,1,low,16,post,0,0.6483516483516484,1.7692307692307692,2.934065934065934,0.58,4.0943445622221,5.087596335232384,0.0940795477755235,2024,4,2,4.5217885770490405,16,0.8660254037844387,-0.49999999999999983,57.0,155.0,14.45,2.0,6.0,-0.5299999999999994,4.0943445622221,5.087596335232384,-0.9076863103008707,-0.17992500009323023,-0.9442067960605436
2024-05-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,40,1,0.48,0.48,91,251,60,10.05,14.09,161,1,low,17,post,0,0.6593406593406593,1.7692307692307692,2.758241758241758,0.5870833333333333,4.110873864173311,5.087596335232384,0.3075435679134808,2024,5,2,4.5217885770490405,17,0.49999999999999994,-0.8660254037844387,59.0,161.0,13.92,1.0,0.0,0.16999999999999993,4.110873864173311,5.087596335232384,-0.9076863103008707,-0.5245467293074878,-0.9442067960605436
2024-06-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,41,1,0.48,0.48,91,258,61,10.33,14.28,162,1,low,18,post,0,0.6703296703296703,1.78021978021978,2.8351648351648353,0.595,4.127134385045092,5.093750200806762,0.4737719308470915,2024,6,2,4.5217885770490405,18,1.2246467991473532e-16,-1.0,60.0,161.0,14.09,1.0,1.0,0.1899999999999995,4.127134385045092,5.093750200806762,-0.9076863103008707,-0.3737747227762496,-0.9442067960605436
2024-07-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,42,1,0.48,0.48,95,286,61,9.66,14.49,159,1,low,19,post,0,0.6421052631578947,1.673684210526316,3.0105263157894737,0.60375,4.127134385045092,5.075173815233827,0.1862787001012701,2024,7,3,4.564348191467836,19,-0.4999999999999998,-0.8660254037844388,61.0,162.0,14.28,0.0,-3.0,0.21000000000000085,4.127134385045092,5.075173815233827,-0.7400933096250518,-0.030059892849397876,-0.7333389237000434
2024-08-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,43,1,0.48,0.48,96,267,66,11.14,15.18,172,1,low,20,post,0,0.6875,1.7916666666666667,2.78125,0.6325,4.204692619390966,5.153291594497779,1.0598819266537565,2024,8,3,4.574710978503383,20,-0.8660254037844384,-0.5000000000000004,61.0,159.0,14.49,5.0,13.0,0.6899999999999995,4.204692619390966,5.153291594497779,-0.6981950594560971,-0.4794497452110907,-0.6819949704299764
2024-09-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,44,1,0.48,0.48,91,276,62,10.68,13.99,159,1,low,21,post,0,0.6813186813186813,1.7472527472527473,3.032967032967033,0.5829166666666666,4.143134726391533,5.075173815233827,0.5317953978418076,2024,9,3,4.5217885770490405,21,-1.0,-1.8369701987210297e-16,66.0,172.0,15.18,-4.0,-13.0,-1.1899999999999995,4.143134726391533,5.075173815233827,-0.9076863103008707,0.013924722589790009,-0.9442067960605436
2024-10-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,45,1,0.48,0.48,101,285,65,10.28,13.07,167,1,low,22,post,0,0.6435643564356436,1.6534653465346534,2.8217821782178216,0.5445833333333333,4.189654742026425,5.123963979403259,0.2295264520504317,2024,10,4,4.624972813284271,22,-0.8660254037844386,0.5000000000000001,62.0,159.0,13.99,3.0,8.0,-0.9199999999999999,4.189654742026425,5.123963979403259,-0.48870380861132345,-0.40000521330431565,-0.4329653138901338
2024-11-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,46,1,0.48,0.48,96,275,64,11.22,15.09,170,1,low,23,post,0,0.6666666666666666,1.7708333333333333,2.8645833333333335,0.62875,4.174387269895637,5.14166355650266,0.989542252195174,2024,11,4,4.574710978503383,23,-0.5000000000000004,0.8660254037844384,65.0,167.0,13.07,-1.0,3.0,2.0199999999999996,4.174387269895637,5.14166355650266,-0.6981950594560971,-0.3161134048022494,-0.6819949704299764
2024-12-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,47,1,0.48,0.48,94,280,60,8.73,15.84,164,1,low,24,post,0,0.6382978723404256,1.74468085106383,2.978723404255319,0.66,4.110873864173311,5.10594547390058,0.1692082951167925,2024,12,4,4.553876891600541,24,-2.4492935982947064e-16,1.0,64.0,170.0,15.09,-4.0,-6.0,0.75,4.110873864173311,5.10594547390058,-0.7819915597940065,-0.09239474706141726,-0.7852205197628641
2021-01-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,0,0,0.73,0.0,116,415,56,9.64,14.15,149,1,high,-23,pre,1,0.4827586206896552,1.2844827586206895,3.5775862068965516,0.5895833333333333,4.04305126783455,5.0106352940962555,-0.4211588372001845,2021,1,1,4.762173934797756,0,0.49999999999999994,0.8660254037844387,56.0,149.0,14.15,0.0,0.0,0.0,4.04305126783455,5.0106352940962555,0.13976994392299738,1.0813979560233937,0.24681783203625898
2021-02-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,1,0,0.73,0.0,123,411,58,10.41,12.72,153,1,high,-22,pre,1,0.4715447154471545,1.2439024390243902,3.341463414634146,0.53,4.07753744390572,5.0369526024136295,-0.4105024865950283,2021,2,1,4.820281565605037,0,0.8660254037844386,0.5000000000000001,56.0,149.0,14.15,2.0,4.0,-1.4299999999999997,4.07753744390572,5.0369526024136295,0.43305769510568043,0.6185887627202943,0.5347206395116348
2021-03-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,2,0,0.73,0.0,118,411,57,9.12,13.78,152,1,high,-21,pre,1,0.4830508474576271,1.2881355932203389,3.483050847457627,0.5741666666666666,4.060443010546419,5.030437921392435,-0.6242301219319147,2021,3,1,4.77912349311153,0,1.0,6.123233995736766e-17,58.0,153.0,12.72,-1.0,-1.0,1.0599999999999987,4.060443010546419,5.030437921392435,0.22356644426090683,0.8961052402235342,0.3307969128593495
2021-04-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,3,0,0.73,0.0,122,405,58,9.3,13.26,159,1,high,-20,pre,1,0.4754098360655737,1.3032786885245902,3.319672131147541,0.5525,4.07753744390572,5.075173815233827,-0.6147915742285118,2021,4,2,4.812184355372417,0,0.8660254037844387,-0.49999999999999983,57.0,152.0,13.78,1.0,7.0,-0.5199999999999996,4.07753744390572,5.075173815233827,0.3911594449367257,0.5758770607501299,0.4946018198953041
2021-05-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,4,0,0.73,0.0,123,401,55,8.93,14.02,146,1,high,-19,pre,1,0.4471544715447154,1.1869918699186992,3.2601626016260163,0.5841666666666666,4.02535169073515,4.990432586778736,-0.8036547789522674,2021,5,2,4.820281565605037,0,0.49999999999999994,-0.8660254037844387,58.0,159.0,13.26,-3.0,-13.0,0.7599999999999998,4.02535169073515,4.990432586778736,0.43305769510568043,0.4592362354921572,0.5347206395116348
2021-06-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,5,0,0.73,0.0,122,419,57,9.22,14.4,153,1,high,-18,pre,1,0.4672131147540984,1.2540983606557377,3.4344262295081966,0.6,4.060443010546419,5.0369526024136295,-0.513774561590562,2021,6,2,4.812184355372417,0,1.2246467991473532e-16,-1.0,55.0,146.0,14.02,2.0,7.0,0.3800000000000008,4.060443010546419,5.0369526024136295,0.3911594449367257,0.8007992344278779,0.4946018198953041
2021-07-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,6,0,0.73,0.0,118,403,52,10.27,13.86,155,1,high,-17,pre,1,0.4406779661016949,1.3135593220338984,3.4152542372881354,0.5775,3.970291913552122,5.049856007249537,-0.3574308876909647,2021,7,3,4.77912349311153,0,-0.4999999999999998,-0.8660254037844388,57.0,153.0,14.4,-5.0,2.0,-0.5400000000000009,3.970291913552122,5.049856007249537,0.22356644426090683,0.763221437857019,0.3307969128593495
2021-08-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,7,0,0.73,0.0,123,401,56,9.82,12.75,157,1,high,-16,pre,1,0.4552845528455284,1.2764227642276422,3.2601626016260163,0.53125,4.04305126783455,5.062595033026967,-0.6237745621865562,2021,8,3,4.820281565605037,0,-0.8660254037844384,-0.5000000000000004,52.0,155.0,13.86,4.0,2.0,-1.1099999999999994,4.04305126783455,5.062595033026967,0.43305769510568043,0.4592362354921572,0.5347206395116348
2021-09-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,8,0,0.73,0.0,117,398,58,10.47,14.85,144,1,high,-15,pre,1,0.4957264957264957,1.2307692307692308,3.4017094017094016,0.61875,4.07753744390572,4.976733742420574,-0.0190052640975611,2021,9,3,4.770684624465665,0,-1.0,-1.8369701987210297e-16,56.0,157.0,12.75,2.0,-13.0,2.0999999999999996,4.07753744390572,4.976733742420574,0.18166819409195212,0.736673071358581,0.2889852963589587
2021-10-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,9,0,0.73,0.0,116,393,56,10.76,12.97,152,1,high,-14,pre,1,0.4827586206896552,1.3103448275862069,3.3879310344827585,0.5404166666666667,4.04305126783455,5.030437921392435,-0.2435974005551601,2021,10,4,4.762173934797756,0,-0.8660254037844386,0.5000000000000001,58.0,144.0,14.85,-2.0,8.0,-1.879999999999999,4.04305126783455,5.030437921392435,0.13976994392299738,0.7096669744032729,0.24681783203625898
2021-11-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,10,0,0.73,0.0,117,404,55,10.08,13.67,148,1,high,-13,pre,1,0.4700854700854701,1.264957264957265,3.452991452991453,0.5695833333333333,4.02535169073515,5.003946305945459,-0.4138217513874196,2021,11,4,4.770684624465665,0,-0.5000000000000004,0.8660254037844384,56.0,152.0,12.97,-1.0,-4.0,0.6999999999999993,4.02535169073515,5.003946305945459,0.18166819409195212,0.8371877423794066,0.2889852963589587
2021-12-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,11,0,0.73,0.0,117,387,53,9.9,13.78,149,1,high,-12,pre,1,0.452991452991453,1.2735042735042734,3.3076923076923075,0.5741666666666666,3.9889840465642745,5.0106352940962555,-0.503155861753368,2021,12,4,4.770684624465665,0,-2.4492935982947064e-16,1.0,55.0,148.0,13.67,-2.0,1.0,0.10999999999999943,3.9889840465642745,5.0106352940962555,0.18166819409195212,0.5523961744870678,0.2889852963589587
2022-01-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,12,0,0.73,0.0,111,397,54,8.99,12.83,154,1,high,-11,pre,1,0.4864864864864865,1.3873873873873874,3.5765765765765765,0.5345833333333333,4.007333185232471,5.043425116919247,-0.8272942693020086,2022,1,1,4.718498871295094,0,0.49999999999999994,0.8660254037844387,53.0,149.0,13.78,1.0,5.0,-0.9499999999999993,4.007333185232471,5.043425116919247,-0.06972130692177622,1.0794190441638272,0.030423303049435517
2022-02-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,13,0,0.73,0.0,116,396,54,9.27,13.47,150,1,high,-10,pre,1,0.4655172413793103,1.293103448275862,3.413793103448276,0.56125,4.007333185232471,5.017279836814924,-0.7151773512428284,2022,2,1,4.762173934797756,0,0.8660254037844386,0.5000000000000001,54.0,154.0,12.83,0.0,-4.0,0.6400000000000006,4.007333185232471,5.017279836814924,0.13976994392299738,0.7603575628060169,0.24681783203625898
2022-03-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,14,0,0.73,0.0,113,373,53,9.99,13.85,135,1,high,-9,pre,1,0.4690265486725664,1.1946902654867255,3.3008849557522124,0.5770833333333333,3.9889840465642745,4.912654885736052,-0.5404543515566151,2022,3,1,4.736198448394496,0,1.0,6.123233995736766e-17,54.0,150.0,13.47,-1.0,-15.0,0.379999999999999,3.9889840465642745,4.912654885736052,0.014075193416133227,0.539053519041826,0.11811846231251247
2022-04-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,15,0,0.73,0.0,112,383,53,9.4,14.4,160,1,high,-8,pre,1,0.4732142857142857,1.4285714285714286,3.419642857142857,0.6,3.9889840465642745,5.081404364984463,-0.397970403782347,2022,4,2,4.727387818712341,0,0.8660254037844387,-0.49999999999999983,53.0,135.0,13.85,0.0,25.0,0.5500000000000007,3.9889840465642745,5.081404364984463,-0.027823056752821495,0.7718232911352091,0.07446490105252684
2022-05-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,16,0,0.73,0.0,111,389,55,9.04,13.53,152,1,high,-7,pre,1,0.4954954954954955,1.3693693693693694,3.5045045045045047,0.56375,4.02535169073515,5.030437921392435,-0.6729624989928272,2022,5,2,4.718498871295094,0,0.49999999999999994,-0.8660254037844387,53.0,160.0,14.4,2.0,-8.0,-0.870000000000001,4.02535169073515,5.030437921392435,-0.06972130692177622,0.938155182188614,0.030423303049435517
2022-06-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,17,0,0.73,0.0,114,366,58,9.94,14.29,159,1,high,-6,pre,1,0.5087719298245614,1.394736842105263,3.210526315789474,0.5954166666666666,4.07753744390572,5.075173815233827,-0.1280157168434337,2022,6,2,4.74493212836325,0,1.2246467991473532e-16,-1.0,55.0,152.0,13.53,3.0,7.0,0.7599999999999998,4.07753744390572,5.075173815233827,0.05597344358508795,0.36194732413182085,0.16139076489416965
2022-07-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,18,0,0.73,0.0,116,380,55,9.67,13.45,160,1,high,-5,pre,1,0.4741379310344827,1.3793103448275863,3.2758620689655173,0.5604166666666667,4.02535169073515,5.081404364984463,-0.4721608618349163,2022,7,3,4.762173934797756,0,-0.4999999999999998,-0.8660254037844388,58.0,159.0,14.29,-3.0,1.0,-0.8399999999999999,4.02535169073515,5.081404364984463,0.13976994392299738,0.4900077579913838,0.24681783203625898
2022-08-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,19,0,0.73,0.0,113,394,54,9.06,14.37,150,1,high,-4,pre,1,0.4778761061946903,1.327433628318584,3.4867256637168142,0.59875,4.007333185232471,5.017279836814924,-0.5863235510724916,2022,8,3,4.736198448394496,0,-0.8660254037844384,-0.5000000000000004,55.0,160.0,13.45,-1.0,-10.0,0.9199999999999999,4.007333185232471,5.017279836814924,0.014075193416133227,0.9033080126969405,0.11811846231251247
2022-09-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,20,0,0.73,0.0,118,384,59,9.77,13.28,158,1,high,-3,pre,1,0.5,1.3389830508474576,3.2542372881355934,0.5533333333333333,4.0943445622221,5.0689042022202315,-0.3925358213862462,2022,9,3,4.77912349311153,0,-1.0,-1.8369701987210297e-16,54.0,150.0,14.37,5.0,8.0,-1.0899999999999999,4.0943445622221,5.0689042022202315,0.22356644426090683,0.4476224072365474,0.3307969128593495
2022-10-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,21,0,0.73,0.0,119,389,58,8.91,13.8,154,1,high,-2,pre,1,0.4873949579831932,1.2941176470588236,3.26890756302521,0.5750000000000001,4.07753744390572,5.043425116919247,-0.6534315293487248,2022,10,4,4.787491742782046,0,-0.8660254037844386,0.5000000000000001,59.0,158.0,13.28,-1.0,-4.0,0.5200000000000014,4.07753744390572,5.043425116919247,0.26546469442986154,0.4763766753956877,0.37225863725466984
2022-11-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,22,0,0.73,0.0,122,414,61,9.24,15.18,158,1,high,-1,pre,1,0.5,1.2950819672131149,3.3934426229508197,0.6325,4.127134385045092,5.0689042022202315,-0.2066389024495334,2022,11,4,4.812184355372417,0,-0.5000000000000004,0.8660254037844384,58.0,154.0,13.8,3.0,4.0,1.379999999999999,4.127134385045092,5.0689042022202315,0.3911594449367257,0.7204698866858251,0.4946018198953041
2022-12-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,23,1,0.73,0.73,122,384,65,11.78,16.33,157,1,high,0,post,1,0.5327868852459017,1.286885245901639,3.1475409836065573,0.6804166666666666,4.189654742026425,5.062595033026967,0.9390026278483,2022,12,4,4.812184355372417,0,-2.4492935982947064e-16,1.0,61.0,158.0,15.18,4.0,-1.0,1.1499999999999986,4.189654742026425,5.062595033026967,0.3911594449367257,0.23849380023350736,0.4946018198953041
2023-01-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,24,1,0.73,0.73,125,364,65,10.66,16.56,164,1,high,1,post,1,0.52,1.312,2.912,0.69,4.189654742026425,5.10594547390058,0.6409351543391638,2023,1,1,4.836281906951478,1,0.49999999999999994,0.8660254037844387,65.0,157.0,16.33,0.0,7.0,0.23000000000000043,4.189654742026425,5.10594547390058,0.5168541954435899,-0.22317502710961934,0.6139966851911204
2023-02-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,25,1,0.73,0.73,122,372,67,10.35,15.66,161,1,high,2,post,1,0.5491803278688525,1.319672131147541,3.0491803278688523,0.6525,4.219507705176107,5.087596335232384,0.4440792143181806,2023,2,1,4.812184355372417,2,0.8660254037844386,0.5000000000000001,65.0,164.0,16.56,2.0,-3.0,-0.8999999999999986,4.219507705176107,5.087596335232384,0.3911594449367257,0.04570336565258008,0.4946018198953041
2023-03-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,26,1,0.73,0.73,119,365,66,10.49,15.31,166,1,high,3,post,1,0.5546218487394958,1.3949579831932772,3.0672268907563027,0.6379166666666667,4.204692619390966,5.117993812416755,0.472549278798573,2023,3,1,4.787491742782046,3,1.0,6.123233995736766e-17,67.0,161.0,15.66,-1.0,5.0,-0.34999999999999964,4.204692619390966,5.117993812416755,0.26546469442986154,0.08107528012051002,0.37225863725466984
2023-04-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,27,1,0.73,0.73,126,377,68,9.41,15.26,169,1,high,4,post,1,0.5396825396825397,1.3412698412698412,2.992063492063492,0.6358333333333334,4.23410650459726,5.135798437050262,0.1167889241955411,2023,4,2,4.844187086458591,4,0.8660254037844387,-0.49999999999999983,66.0,166.0,15.31,2.0,3.0,-0.05000000000000071,4.23410650459726,5.135798437050262,0.5587524456125447,-0.06624769358158221,0.6531640603202666
2023-05-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,28,1,0.73,0.73,124,388,69,10.46,16.27,160,1,high,5,post,1,0.5564516129032258,1.2903225806451613,3.129032258064516,0.6779166666666666,4.248495242049359,5.081404364984463,0.61987469293019,2023,5,2,4.8283137373023015,5,0.49999999999999994,-0.8660254037844387,68.0,169.0,15.26,1.0,-9.0,1.0099999999999998,4.248495242049359,5.081404364984463,0.4749559452746352,0.20221603028548335,0.5745172161340109
2023-06-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,29,1,0.73,0.73,123,375,68,10.92,17.39,161,1,high,6,post,1,0.5528455284552846,1.3089430894308942,3.048780487804878,0.7245833333333334,4.23410650459726,5.087596335232384,0.9614210641555894,2023,6,2,4.820281565605037,6,1.2246467991473532e-16,-1.0,69.0,160.0,16.27,-1.0,1.0,1.120000000000001,4.23410650459726,5.087596335232384,0.43305769510568043,0.044919664698999495,0.5347206395116348
2023-07-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,30,1,0.73,0.73,121,371,68,11.21,15.16,165,1,high,7,post,1,0.5619834710743802,1.3636363636363635,3.066115702479338,0.6316666666666667,4.23410650459726,5.111987788356544,0.7076849341660438,2023,7,3,4.804021044733257,7,-0.4999999999999998,-0.8660254037844388,68.0,161.0,17.39,0.0,4.0,-2.2300000000000004,4.23410650459726,5.111987788356544,0.349261194767771,0.07889731100053488,0.45415549608797756
2023-08-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,31,1,0.73,0.73,120,352,69,10.23,16.03,174,1,high,8,post,1,0.575,1.45,2.933333333333333,0.6679166666666667,4.248495242049359,5.1647859739235145,0.6621595235179962,2023,8,3,4.795790545596741,8,-0.8660254037844384,-0.5000000000000004,68.0,165.0,15.16,1.0,9.0,0.870000000000001,4.248495242049359,5.1647859739235145,0.3073629445988163,-0.18136092396495632,0.41337627698359897
2023-09-01,reactjs,reactjs,facebook/react | reduxjs/redux | vercel/next.js,3,32,1,0.73,0.73,120,361,63,10.63,15.6,164,1,high,9,post,1,0.525,1.3666666666666667,3.0083333333333333,0.65,4.1588830833596715,5.10594547390058,0.4533833308351584,2023,9,3,4.795790545596741,9,-1.0,-1.8369701987210297e-16,69.0,174.0,16.03,-6.0,-10.0,-0.4300000000000015,4.1588830833596715,5.10594547390058,0.3073629445988163,-0.03435821759699908,0.41337627698359897
